Co%,Ir%,Ti%,Overpotential,Dissolution_Ir193 (S001),Dissolution_Co59 (S001),Dissolution_Ti47 (S001),Overpotential_std,Dissolution_Ir193 (S001)_std,Dissolution_Co59 (S001)_std,Dissolution_Ti47 (S001)_std
29.73,47.75,22.52,367.21193720024024,2.1722100948506013,6.768593660496809,3.986316944493132,4.535225124798792,0.15686725937364845,0.6565346573028614,0.3753733706510743
31.36,45.76,22.88,368.7092573301534,2.0917602962148667,6.4260865606235456,4.102245244900372,4.407137281912036,0.15306839004746498,0.6413636714048935,0.3686450784610641
30.3,45.89,23.81,369.0162243330396,2.076770423781653,6.317551214216662,4.093807194449239,4.113444984811399,0.14383527767816523,0.6045431497780339,0.35354208490000477
29.24,44.49,26.27,369.82219533342345,2.029373875890595,5.7479736575324045,4.118972483406048,0.7241820740334332,0.07250946130317636,0.34400915581126384,0.27795622711061546
26.48,46.12,27.4,370.9668825045891,1.8844781920133835,5.845630181270928,3.9864764364310745,2.3050862580164355,0.10139489853752631,0.45291112952396706,0.31626245391141705
27.52,44.5,27.98,371.730113935377,1.8468820441662526,5.438167002423842,3.9753544930199656,3.4958809179301014,0.12567452789082945,0.5349737198431788,0.33012639055909415
25.79,43.44,30.77,374.37333064421625,1.6046063532262131,4.62469381068221,3.7562586814311594,4.582414777665282,0.15795164160216282,0.6603949954200378,0.3743215982524394
26.17,42.06,31.78,376.488205014996,1.5283297146970587,4.42609968251606,3.6794312570055476,4.8414019602897875,0.1655391598936937,0.6895177623633341,0.38397252230014767
26.17,40.65,33.18,379.0170210565428,1.4329273289401914,4.220068323433185,3.589797796564751,4.8173472575785965,0.16476897064515794,0.6864439218184633,0.3826233714516518
23.53,39.71,36.76,380.9373169793365,1.2424129544860953,3.9343532443659357,3.2617727967847534,4.103608812038884,0.14498567538854273,0.611293281354987,0.3566616234556995
23.53,39.22,37.25,382.00973981250115,1.2127981272548645,3.8815557854654195,3.2448700284361864,4.100076654582661,0.1446489168168059,0.6096771567096146,0.3558371381045959
21.88,38.02,40.1,384.97001275502595,1.0764129549919743,3.550504345506595,3.0598251910101575,4.3187991771667225,0.15054608462053223,0.632152069713452,0.36608058736844096
22.46,36.36,41.18,388.98314247062007,1.0481131620875586,3.355105887318536,3.032933454425373,4.417339210196596,0.15354681969140482,0.6442578241079436,0.3734374126231548
20.56,35.0,44.44,391.4006950428357,0.9868766267964478,2.9202953384508294,2.797369601126169,3.362725879975676,0.12839762826938192,0.5576725090304793,0.36950329149704914
20.88,35.71,43.41,389.86231162521204,0.9986332456385005,3.03197782951921,2.860838692333254,3.8463672811286274,0.1397031310493575,0.5967153640654337,0.3728108320563287
19.3,35.67,45.03,388.2967221112321,0.972530185153941,2.75575066257732,2.7427302306747787,0.7420442446255434,0.08553473538172465,0.41609318720659216,0.3490845082599031
36.67,48.33,15.0,362.1690636336538,2.362761972451981,6.975906861797136,4.073675929343436,5.587477303503929,0.19345514393005317,0.8003607744340601,0.4546123559936333
36.21,48.56,15.23,362.0678998976158,2.3723782121086527,7.06709085971225,4.063230007770607,5.5270385503161785,0.1915071043942772,0.7935251857937953,0.45150178447146494
34.45,47.48,18.07,363.4962475926434,2.3135313598075715,7.097043551991904,4.088469350747158,4.699339073142429,0.16507008384946045,0.6942213363638178,0.4063839364287882
33.62,46.81,19.57,364.9915827164967,2.2513741203749165,6.949715613914604,4.094927006820908,4.6686899628332075,0.16301993051839822,0.6845386254343557,0.39628845235195626
32.74,48.23,19.03,363.13389529427855,2.346479925722611,7.43714803317272,4.050256918467549,4.388575202131806,0.15614841346958264,0.6603256391365352,0.3928665580498968
33.19,44.68,22.13,369.44654978523477,2.0526867099817743,6.238593377684833,4.119139082863642,4.536512736881079,0.15754883194684968,0.6597672019173468,0.3771557436238588
