Time	Ir	Co
					
s	ng cm-2 s-1	ng cm-2 s-1
1157.35	2.19337E-4	0.0011
1158.856	2.63664E-4	0.00105
1160.362	3.35223E-4	0.00119
1161.868	2.526E-4	0.0011
1163.374	3.90795E-4	0.00107
1164.88	4.58835E-4	8.06548E-4
1166.386	1.80254E-4	0.00129
1167.892	2.96188E-4	9.90231E-4
1169.398	2.25387E-4	0.00123
1170.904	3.76976E-4	8.8369E-4
1172.41	2.69222E-4	0.00118
1173.916	3.40442E-4	0.00115
1175.422	3.38024E-4	6.69348E-4
1176.928	4.02528E-4	0.00129
1178.434	2.59324E-4	0.00118
1179.94	3.0506E-4	9.54406E-4
1181.446	5.44465E-4	0.00127
1182.952	5.41438E-4	0.00126
1184.458	3.08251E-4	0.00101
1185.964	2.96008E-4	0.00122
1187.47	3.60812E-4	0.00106
1188.976	3.42115E-4	0.00101
1190.482	3.45366E-4	9.74046E-4
1191.988	1.85435E-4	0.00104
1193.494	3.85978E-4	0.00103
1195	2.16163E-4	0.00104
1196.506	5.80603E-4	0.00117
1198.012	3.16022E-4	8.81802E-4
1199.518	3.7544E-4	0.00106
1201.024	5.28386E-4	0.00119
1202.53	4.08522E-4	0.00106
1204.036	2.64103E-4	0.00112
1205.542	2.64351E-4	8.90609E-4
