Time	Ir	Co
					
s	ng cm-2 s-1	ng cm-2 s-1
581.327	1.62879E-4	0.03325
582.833	8.96761E-5	0.03448
584.339	1.07588E-4	0.03311
585.845	7.29384E-5	0.03364
587.351	1.92819E-4	0.03298
588.857	9.17225E-5	0.03254
590.363	9.27206E-5	0.03274
591.869	3.65578E-5	0.03134
593.375	1.0822E-4	0.03204
594.881	9.25106E-5	0.03235
596.387	8.96593E-5	0.03219
597.893	7.25905E-5	0.0323
599.399	1.08051E-4	0.03226
600.905	1.2949E-4	0.03232
602.411	3.6944E-5	0.03041
603.917	1.32098E-4	0.03066
605.423	2.02161E-4	0.02887
606.929	5.7262E-5	0.02864
608.435	9.17426E-5	0.02709
609.941	7.45501E-5	0.02799
611.448	3.8116E-5	0.03095
612.954	3.71088E-5	0.0278
614.46	7.30817E-5	0.02881
615.966	1.66722E-4	0.02847
617.472	9.3307E-5	0.02783
618.978	1.32711E-4	0.02794
620.484	1.29866E-4	0.02751
621.99	1.50952E-4	0.02914
623.496	5.7729E-5	0.02833
625.002	1.93107E-4	0.02758
626.508	5.65228E-5	0.02753
628.014	1.15217E-4	0.02597
629.52	1.12785E-4	0.02707
631.026	9.55183E-5	0.02573
632.532	7.40637E-5	0.02578
634.038	9.81055E-5	0.026
635.544	7.66616E-5	0.02586
637.05	1.36959E-4	0.02593
638.556	9.35076E-5	0.02867
640.062	1.28549E-4	0.02734
641.568	5.58986E-5	0.02433
643.074	1.34265E-4	0.02577
644.58	5.80793E-5	0.02641
646.086	9.30944E-5	0.02667
647.592	7.35452E-5	0.02599
649.098	5.56354E-5	0.02522
650.604	1.49537E-4	0.02567
652.11	1.52114E-4	0.02546
653.616	7.48542E-5	0.02469
655.122	2.05608E-4	0.02455
656.628	1.28071E-4	0.0251
658.134	9.17527E-5	0.02519
659.64	9.53361E-5	0.02387
661.146	5.89116E-5	0.02383
662.652	1.61328E-4	0.02505
664.158	1.95621E-4	0.02711
665.664	1.39272E-4	0.02927
667.17	7.55869E-5	0.03288
668.676	1.60921E-4	0.03698
670.182	1.64983E-4	0.04076
671.688	8.70749E-5	0.04238
673.194	1.60194E-4	0.05105
674.7	1.10152E-4	0.05361
676.206	9.19745E-5	0.05635
677.712	1.76589E-5	0.06428
679.218	5.45716E-5	0.06991
680.724	1.26519E-4	0.07314
682.23	7.24982E-5	0.08362
683.736	1.8868E-4	0.08386
685.242	2.25268E-4	0.09011
686.748	5.7912E-5	0.09953
688.254	7.22635E-5	0.10752
689.76	1.61681E-4	0.11056
691.266	1.06867E-4	0.10847
692.772	2.72599E-4	0.11482
694.278	1.4893E-4	0.1285
695.784	9.10095E-5	0.12774
697.29	7.33619E-5	0.12542
698.796	1.47289E-4	0.13337
700.302	1.47394E-4	0.13457
