Time	E	j
s	V RHE	mA cm-2
841.78597	1.37923	3.24183E-6
841.88597	1.37925	-1.91903E-6
841.98597	1.37916	2.6452E-6
842.08598	1.37921	-2.29697E-6
842.18598	1.37911	1.77072E-6
842.28597	1.37914	-8.40879E-7
842.38597	1.37916	-3.09631E-6
842.48598	1.37908	-3.71828E-7
842.58598	1.37903	7.51198E-7
842.68598	1.37898	3.04896E-6
842.78597	1.37896	2.96954E-6
842.88598	1.37899	-8.00361E-7
842.98598	1.37895	3.9626E-7
843.08598	1.3789	1.34937E-6
843.18598	1.37897	-2.3977E-6
843.28597	1.37883	2.82099E-6
843.38598	1.37879	3.17553E-6
843.48598	1.37884	-3.32353E-7
843.58598	1.37884	-1.20696E-6
843.68598	1.37878	1.9091E-6
843.78598	1.37874	2.79468E-6
843.88598	1.37871	2.12246E-6
843.98598	1.37871	4.32063E-7
844.08598	1.37865	2.77606E-6
844.18598	1.37866	2.1306E-6
844.28598	1.37864	9.77694E-7
844.38598	1.37862	-1.5944E-6
844.48598	1.37858	4.23117E-7
844.58598	1.37853	-2.1777E-6
844.68598	1.37846	1.91387E-6
844.78598	1.37848	-2.04853E-6
844.88598	1.37837	3.26695E-6
844.98598	1.37835	3.45558E-6
845.08598	1.37837	2.63826E-6
845.18598	1.37838	-9.53652E-7
845.28598	1.37835	-2.39072E-6
845.38598	1.37826	3.63229E-7
845.48598	1.37826	-1.34209E-6
845.58599	1.37816	1.50784E-6
845.68598	1.37824	-2.13399E-6
845.78598	1.37809	2.57106E-6
845.88598	1.37818	-1.80449E-6
845.98599	1.3781	1.35724E-6
846.08599	1.37803	3.3381E-6
846.18598	1.37812	-1.00918E-6
846.28598	1.37809	-6.11962E-7
846.38598	1.37805	3.99476E-7
846.48599	1.37803	-5.80728E-7
846.58599	1.37795	2.75631E-6
846.68598	1.378	-2.09029E-6
846.78598	1.37793	8.88088E-7
846.88599	1.37793	-2.13014E-6
846.98599	1.37787	5.85843E-7
847.08599	1.37787	-2.51153E-6
847.18598	1.37782	-1.69459E-6
847.28598	1.37779	-3.01338E-6
847.38599	1.37769	2.06322E-6
847.48599	1.37771	-2.6352E-6
847.58599	1.37762	2.69836E-6
847.68598	1.37762	1.32218E-7
847.78599	1.3776	-1.97591E-6
847.88599	1.37754	7.31372E-7
847.98599	1.3775	2.13541E-6
848.08599	1.3775	3.39108E-7
848.18598	1.37754	-2.72503E-6
848.28599	1.37751	-2.43448E-6
848.38599	1.3775	-3.35132E-6
848.48599	1.37746	-3.42336E-6
848.58599	1.37744	-3.4022E-6
848.68599	1.37734	6.19344E-7
848.78599	1.3773	2.09426E-6
848.88599	1.37736	-2.84255E-6
848.98599	1.37726	2.0137E-6
849.08599	1.37721	3.17502E-6
849.18599	1.37717	3.15594E-6
849.28599	1.37719	1.50334E-6
849.38599	1.37724	-3.30975E-6
849.48599	1.37716	1.07109E-7
849.58599	1.37712	7.19565E-7
849.68599	1.37704	3.37176E-6
849.78599	1.37706	1.33561E-6
849.88599	1.377	3.4563E-6
849.98599	1.37701	1.72386E-6
850.08599	1.37696	2.66168E-6
850.18599	1.37697	-2.35636E-7
850.286	1.37697	-3.22593E-6
850.38599	1.37694	-3.30378E-6
850.48599	1.37685	-8.00702E-7
850.58599	1.37678	1.28422E-6
850.68599	1.37673	2.1936E-6
850.786	1.37671	2.67193E-6
850.88599	1.37671	1.20316E-6
850.98599	1.37667	2.43366E-6
851.086	1.37672	-2.86017E-6
851.18599	1.37664	-1.53878E-7
851.286	1.37667	-3.17682E-6
851.38599	1.37658	1.85735E-6
851.48599	1.37655	3.08726E-6
851.586	1.37652	2.39273E-6
851.68599	1.3765	3.04301E-6
851.786	1.37648	3.09586E-6
851.88599	1.3765	1.51568E-6
851.98599	1.37652	-2.4023E-6
852.086	1.37646	-1.30622E-7
852.18599	1.37638	3.23269E-6
852.286	1.37644	-8.90829E-7
852.38599	1.37636	1.99753E-6
852.48599	1.37635	1.9937E-6
852.586	1.37633	1.88683E-6
852.68599	1.37632	1.08585E-6
852.786	1.37629	7.42301E-7
852.886	1.37627	-3.30767E-6
852.98599	1.37623	-8.48978E-7
853.086	1.3762	-2.68515E-6
853.18599	1.37615	-9.32581E-7
853.286	1.37608	3.30287E-6
853.386	1.37606	3.45675E-6
853.48599	1.37606	2.66621E-6
853.586	1.37608	-2.72318E-6
853.68599	1.37601	8.90264E-7
853.786	1.37601	-2.78203E-6
853.886	1.37594	1.79504E-6
853.98599	1.37597	-2.8831E-6
854.086	1.37586	3.06985E-6
854.18599	1.37585	2.92792E-6
854.286	1.37581	3.45518E-6
854.386	1.37583	1.99136E-6
854.48599	1.37589	-1.6659E-6
854.586	1.37584	-2.52454E-6
854.68601	1.37581	-2.52116E-6
854.786	1.37579	-2.19096E-6
854.886	1.37571	5.85634E-8
854.98599	1.37569	-5.87502E-8
855.086	1.37565	1.72748E-6
855.18601	1.37563	2.43295E-6
855.286	1.37564	-1.44224E-6
855.386	1.37558	-2.796E-6
855.48599	1.37552	2.43048E-6
855.586	1.3755	1.97924E-6
855.68601	1.37545	3.07045E-6
855.786	1.37544	2.6705E-6
855.886	1.3754	2.01018E-6
855.98601	1.3754	3.22606E-6
856.086	1.3754	-2.18694E-6
856.18601	1.37533	1.1584E-6
856.286	1.37532	-9.55324E-7
856.386	1.37528	-1.38938E-6
856.48601	1.37526	-1.83583E-6
856.586	1.37519	2.49229E-6
856.68601	1.37521	-1.61301E-6
856.786	1.37519	-1.81952E-6
856.886	1.37512	3.24919E-6
856.98601	1.37515	-2.14355E-6
857.086	1.37507	-1.60382E-7
857.18601	1.37508	-2.07475E-6
857.286	1.37499	1.21235E-6
857.386	1.37499	1.7772E-7
857.48601	1.37493	2.47054E-6
857.586	1.3749	3.31198E-6
857.68601	1.37496	-9.5155E-7
857.78601	1.3749	1.46353E-6
857.886	1.37493	-1.10129E-6
857.98601	1.37488	2.60356E-7
858.086	1.37488	-1.51234E-6
858.18601	1.37484	3.56252E-7
858.28601	1.3748	3.38136E-6
858.386	1.37485	-2.67674E-6
858.48601	1.37476	2.70675E-6
858.586	1.37479	-1.9414E-6
858.68601	1.37475	-1.54601E-6
858.78601	1.37468	-1.92091E-6
858.886	1.37466	3.35942E-6
858.98601	1.37465	3.14385E-6
859.08602	1.37465	3.07484E-6
859.18601	1.37462	1.91362E-6
859.28601	1.37458	2.28119E-6
859.386	1.37457	1.51186E-6
859.48601	1.37453	-2.8374E-6
859.58602	1.3745	-2.30229E-6
859.68601	1.37447	-2.58963E-6
859.78601	1.37445	-3.18393E-7
859.886	1.37442	5.27394E-7
859.98601	1.3744	2.87792E-6
860.08602	1.3744	2.60362E-6
860.18601	1.37437	-2.18139E-6
860.28601	1.37435	1.87755E-6
860.386	1.37432	-3.41144E-6
860.48601	1.37428	-7.99718E-7
860.58602	1.37426	-7.50157E-7
860.68601	1.37423	-6.14663E-8
860.78601	1.37421	3.35177E-6
860.88602	1.3742	-3.11026E-6
860.98601	1.37412	2.58494E-6
861.08602	1.37413	-1.22988E-6
861.18601	1.3741	-1.17296E-6
861.28601	1.37409	-1.59187E-6
861.38602	1.37405	-3.17305E-7
861.48601	1.37403	-1.73079E-6
861.58602	1.37397	2.25543E-6
861.68601	1.37397	2.15276E-6
861.78601	1.37396	6.55229E-7
861.88602	1.37392	2.35696E-6
861.98601	1.37392	-1.52947E-6
862.08602	1.37389	-2.7002E-6
862.18602	1.37385	7.39027E-7
862.28601	1.37383	-2.31912E-6
862.38602	1.37379	1.69207E-6
862.48601	1.37377	3.29682E-6
862.58602	1.37375	2.8932E-6
862.68602	1.37372	-1.80183E-6
862.78601	1.37371	1.8439E-6
862.88602	1.37367	-3.21629E-6
862.98601	1.37362	-3.45685E-6
863.08602	1.37357	-1.60967E-7
863.18602	1.37359	3.36907E-6
863.28601	1.37355	2.37454E-6
863.38602	1.37352	1.1214E-6
863.48601	1.37354	1.70212E-6
863.58602	1.37347	-2.76677E-6
863.68602	1.37342	9.7777E-7
863.78601	1.37339	1.63455E-6
863.88602	1.37337	2.06884E-6
863.98603	1.37336	-1.44283E-6
864.08602	1.37332	2.66096E-6
864.18602	1.3733	3.4024E-6
864.28601	1.37332	-7.84892E-7
864.38602	1.37329	-1.31918E-6
864.48603	1.37323	-2.19383E-6
864.58602	1.37321	1.71702E-6
864.68602	1.3732	-2.12561E-6
864.78601	1.37317	4.04375E-7
864.88602	1.37314	3.40722E-6
864.98603	1.37314	1.10244E-6
865.08602	1.37311	2.23793E-6
865.18602	1.37311	-2.96327E-7
865.28603	1.37309	-1.83603E-6
865.38602	1.37306	-2.64813E-6
865.48603	1.37302	-3.44771E-6
865.58602	1.37298	-8.77062E-7
865.68602	1.37297	2.55737E-7
865.78603	1.37293	1.56573E-6
865.88602	1.37293	9.2133E-8
865.98603	1.37289	2.54628E-6
866.08602	1.37286	-2.11025E-7
866.18602	1.37283	-1.5379E-6
866.28603	1.37279	-1.6365E-6
866.38602	1.37276	-2.21911E-6
866.48603	1.37272	7.39995E-7
866.58602	1.3727	3.14188E-6
866.68602	1.37269	2.80558E-6
866.78603	1.37267	4.20068E-7
866.88602	1.37266	1.28339E-6
866.98603	1.37263	-1.17197E-6
867.08603	1.3726	-7.48433E-7
867.18602	1.37258	-1.81587E-6
867.28603	1.37256	-1.01698E-6
867.38602	1.37252	2.00445E-6
867.48603	1.37252	1.3688E-8
867.58603	1.37249	1.9036E-6
867.68602	1.37247	1.48696E-6
867.78603	1.37246	2.86001E-7
867.88602	1.37243	3.39449E-7
867.98603	1.37242	-1.07895E-6
868.08603	1.3724	-1.79999E-6
868.18602	1.37237	-2.60484E-6
868.28603	1.37233	6.20215E-7
868.38603	1.3723	1.92272E-6
868.48603	1.37228	1.46896E-6
868.58603	1.37224	-2.84492E-6
868.68602	1.37221	2.47893E-6
868.78603	1.37219	3.02928E-6
868.88603	1.37218	2.91241E-6
868.98603	1.37216	2.08908E-6
869.08603	1.37214	2.90706E-6
869.18602	1.37212	1.66154E-6
869.28603	1.3721	3.37448E-6
869.38603	1.37207	-8.15637E-7
869.48603	1.37202	-1.13906E-8
869.58603	1.372	-1.68938E-6
869.68602	1.37195	-1.04879E-6
869.78603	1.3719	2.79617E-6
869.88603	1.37188	2.73568E-6
869.98603	1.37186	2.48319E-6
870.08603	1.37186	3.03283E-6
870.18604	1.37183	1.1491E-6
870.28603	1.37183	-1.05727E-6
870.38603	1.3718	-1.08688E-6
870.48603	1.3718	-2.21954E-6
870.58603	1.37174	2.42054E-6
870.68604	1.37172	3.31513E-6
870.78603	1.37172	3.38537E-7
870.88603	1.37172	-2.45021E-6
870.98603	1.37168	3.77672E-8
871.08603	1.37166	-1.86877E-6
871.18604	1.37162	-8.0215E-7
871.28603	1.3716	-9.91082E-7
871.38603	1.37158	-2.97661E-6
871.48604	1.37155	-3.10063E-6
871.58603	1.3715	2.24487E-6
871.68604	1.37149	3.28218E-6
871.78603	1.37148	3.13462E-6
871.88603	1.37147	-2.89806E-6
871.98604	1.37142	1.79362E-7
872.08603	1.37138	-3.14042E-6
872.18604	1.37132	-1.89375E-6
872.28603	1.37128	-2.12039E-6
872.38603	1.37125	9.84939E-7
872.48604	1.37121	2.90891E-6
872.58603	1.37121	3.30104E-6
872.68604	1.37118	2.54802E-6
872.78603	1.37117	1.71932E-6
872.88603	1.37117	-1.59609E-6
872.98604	1.37114	-4.66828E-7
873.08603	1.3711	4.75381E-7
873.18604	1.3711	-3.94773E-7
873.28604	1.37106	2.98534E-6
873.38603	1.37108	3.36006E-6
873.48604	1.37108	-1.68338E-6
873.58603	1.37105	-2.98945E-6
873.68604	1.37102	-2.72381E-6
873.78604	1.37098	-2.67599E-6
873.88603	1.37092	2.41327E-6
873.98604	1.37089	3.13441E-6
874.08603	1.37088	2.98521E-6
874.18604	1.37088	1.31599E-6
874.28604	1.37087	2.88004E-6
874.38603	1.37086	2.41839E-6
874.48604	1.37084	7.34329E-7
874.58605	1.37078	-3.45685E-6
874.68604	1.37074	5.33272E-7
874.78604	1.37069	3.0988E-6
874.88603	1.37069	3.26144E-6
874.98604	1.37068	2.35039E-6
875.08605	1.37066	4.22133E-7
875.18604	1.37064	-1.6315E-7
875.28604	1.37061	4.7939E-7
875.38603	1.37058	-2.00699E-6
875.48604	1.37054	-2.97624E-6
875.58605	1.37052	1.15792E-6
875.68604	1.3705	6.65355E-7
875.78604	1.37048	2.40974E-6
875.88603	1.37047	-8.35076E-8
875.98604	1.37045	7.68445E-7
876.08605	1.37043	-8.61162E-7
876.18604	1.37041	-2.1564E-7
876.28604	1.37038	1.47484E-7
876.38605	1.37036	2.31152E-6
876.48604	1.37033	2.51627E-6
876.58605	1.37031	2.39774E-6
876.68604	1.37028	1.96179E-6
876.78604	1.37025	2.23805E-6
876.88605	1.37022	2.71134E-6
876.98604	1.37021	3.05332E-7
877.08605	1.37018	-1.95647E-7
877.18604	1.37015	3.06579E-8
877.28604	1.37014	-3.19375E-6
877.38605	1.37011	-1.29216E-6
877.48604	1.37004	3.45675E-6
877.58605	1.37006	1.2151E-6
877.68605	1.37005	2.43201E-6
877.78604	1.37004	-2.3751E-6
877.88605	1.37001	-1.62454E-6
877.98604	1.36998	-3.30578E-6
878.08605	1.36995	-1.0945E-6
878.18605	1.36992	1.14717E-6
878.28604	1.36991	2.8151E-6
878.38605	1.36989	5.29878E-7
878.48604	1.36987	4.10433E-7
878.58605	1.36984	1.00964E-6
878.68605	1.36982	1.82304E-6
878.78604	1.36979	-2.08862E-6
878.88605	1.36977	-1.1969E-6
878.98604	1.36974	3.63095E-7
879.08605	1.36968	-2.04994E-6
879.18605	1.36968	3.45675E-6
879.28604	1.36967	2.36425E-6
879.38605	1.36965	1.43377E-6
879.48606	1.36962	-7.07548E-7
879.58605	1.36959	8.65471E-7
879.68605	1.36957	-4.20343E-7
879.78604	1.36953	1.63722E-6
879.88605	1.36949	2.80496E-6
879.98606	1.36946	2.58494E-6
880.08605	1.36945	2.8292E-6
880.18605	1.36947	-5.5091E-7
880.28604	1.36942	-8.82354E-7
880.38605	1.36936	2.48405E-6
880.48606	1.36938	-2.12587E-6
880.58605	1.36936	-2.753E-6
880.68605	1.36929	2.58652E-6
880.78606	1.36929	2.86623E-6
880.88605	1.36928	3.00153E-6
880.98606	1.36924	3.45666E-6
881.08605	1.36928	-1.52228E-6
881.18605	1.36925	-2.40182E-6
881.28606	1.3692	-2.35364E-6
881.38605	1.36917	2.05024E-6
881.48606	1.36915	-9.0184E-7
881.58605	1.36912	2.58723E-6
881.68605	1.36911	2.03235E-6
881.78606	1.36908	3.36302E-6
881.88605	1.36908	2.22288E-6
881.98606	1.36907	9.55265E-7
882.08605	1.36903	1.55326E-6
882.18605	1.36899	-2.791E-6
882.28606	1.36896	1.74904E-6
882.38605	1.36893	-7.76148E-8
882.48606	1.36891	2.33281E-6
882.58606	1.36889	-9.18627E-7
882.68605	1.36889	9.63677E-7
882.78606	1.36885	-6.65065E-7
882.88605	1.36884	-2.01809E-7
882.98606	1.3688	-8.32387E-7
883.08606	1.36877	1.41335E-6
883.18605	1.36874	2.54234E-6
883.28606	1.36874	2.73346E-6
883.38605	1.36872	-6.40778E-7
883.48606	1.3687	1.2066E-6
883.58606	1.36869	-1.26313E-6
883.68605	1.36866	-2.11038E-6
883.78606	1.36863	-1.29335E-6
883.88605	1.36856	2.45281E-6
883.98606	1.36858	-2.84396E-6
884.08606	1.36853	-8.15211E-7
884.18605	1.3685	-4.24287E-7
884.28606	1.36847	1.99503E-7
884.38606	1.36843	5.75479E-7
884.48606	1.36843	2.12972E-7
884.58606	1.3684	1.96714E-6
884.68605	1.3684	-1.26331E-6
884.78606	1.36837	1.31999E-6
884.88606	1.36835	7.45261E-7
884.98606	1.36831	3.40661E-6
885.08606	1.3683	2.03623E-6
885.18605	1.36829	1.64245E-7
885.28606	1.36825	1.51718E-7
885.38606	1.36823	-2.155E-6
885.48606	1.3682	-1.11585E-6
885.58606	1.36816	2.67714E-6
885.68607	1.36814	1.9181E-6
885.78606	1.36813	3.41901E-6
885.88606	1.36811	3.24736E-6
885.98606	1.36809	2.78205E-6
886.08606	1.36807	-2.23179E-7
886.18607	1.36804	8.21303E-7
886.28606	1.36801	-2.95705E-6
886.38606	1.36798	-3.13353E-6
886.48606	1.36797	-2.83336E-6
886.58606	1.36792	3.79535E-7
886.68607	1.3679	2.97344E-6
886.78606	1.36789	3.28972E-6
886.88606	1.36786	2.36782E-6
886.98606	1.36788	-2.10549E-6
887.08606	1.36784	-9.93853E-7
887.18607	1.36779	1.54619E-6
887.28606	1.36776	2.10745E-6
887.38606	1.36774	1.30474E-6
887.48607	1.36772	3.35962E-6
887.58606	1.36771	8.97115E-7
887.68607	1.3677	2.63451E-6
887.78606	1.36773	-2.93002E-6
887.88606	1.3677	-2.28618E-6
887.98607	1.36765	-9.24491E-7
888.08606	1.36761	2.01168E-7
888.18607	1.36759	1.65804E-6
888.28606	1.36756	6.24141E-7
888.38606	1.36752	3.39168E-6
888.48607	1.36752	3.43786E-6
888.58606	1.36753	-8.54523E-7
888.68607	1.36749	-2.82384E-6
888.78607	1.36745	-3.1771E-6
888.88606	1.3674	-1.25324E-6
888.98607	1.36738	1.54954E-6
889.08606	1.36736	3.43617E-6
889.18607	1.36736	3.41672E-6
889.28607	1.36736	1.23166E-6
889.38606	1.36734	-4.97258E-7
889.48607	1.3673	-2.71471E-6
889.58606	1.36727	8.95032E-7
889.68607	1.36724	-2.94064E-6
889.78607	1.36721	-9.09809E-7
889.88606	1.3672	2.72962E-6
889.98607	1.36719	2.67982E-6
890.08606	1.36718	-1.77376E-6
890.18607	1.36714	2.54327E-6
890.28607	1.36714	-2.83347E-6
890.38606	1.3671	-3.02685E-6
890.48607	1.36707	-2.43516E-6
890.58608	1.36705	-1.9092E-6
890.68607	1.36703	-2.55664E-6
890.78607	1.36699	-9.5578E-7
890.88606	1.36694	1.69196E-6
890.98607	1.36691	2.72103E-6
891.08608	1.36692	-1.07465E-7
891.18607	1.36689	-1.72017E-7
891.28607	1.36685	1.46917E-6
891.38606	1.36685	4.32108E-7
891.48607	1.36684	-2.71382E-6
891.58608	1.36681	-3.16923E-6
891.68607	1.36678	-9.59375E-7
891.78607	1.36676	1.12387E-6
891.88608	1.36673	2.87177E-6
891.98607	1.36673	-3.21197E-7
892.08608	1.3667	1.72344E-6
892.18607	1.36666	3.22015E-6
892.28607	1.36663	3.42012E-6
892.38608	1.36662	2.71708E-6
892.48607	1.36662	2.75131E-6
892.58608	1.3666	-2.18614E-6
892.68607	1.36659	3.15987E-6
892.78607	1.36657	-2.27712E-6
892.88608	1.36652	-5.55457E-7
892.98607	1.3665	-2.22479E-6
893.08608	1.36646	-3.37729E-6
893.18607	1.36641	-1.50187E-6
893.28607	1.36641	2.99179E-6
893.38608	1.3664	3.41322E-6
893.48607	1.36636	2.8494E-6
893.58608	1.36633	2.91661E-6
893.68608	1.36633	1.21324E-6
893.78607	1.36633	-2.70597E-6
893.88608	1.36632	-2.50385E-6
893.98607	1.36629	-3.41922E-6
894.08608	1.36625	-2.42652E-6
894.18608	1.36617	2.31641E-6
894.28607	1.36615	3.35856E-6
894.38608	1.36617	-4.70994E-7
894.48607	1.36615	-2.4391E-6
894.58608	1.36609	1.2327E-6
894.68608	1.36611	-2.76452E-6
894.78607	1.36605	1.98831E-6
894.88608	1.36603	4.33978E-7
894.98609	1.36601	1.17791E-6
895.08608	1.36599	3.38777E-6
895.18608	1.366	2.87586E-6
895.28607	1.366	-2.69302E-6
895.38608	1.36593	2.17858E-6
895.48609	1.36595	-4.09768E-7
895.58608	1.36593	-3.23953E-6
895.68608	1.3659	-1.86748E-6
895.78607	1.36585	2.92392E-6
895.88608	1.36584	2.61691E-7
895.98609	1.36582	-9.4768E-7
896.08608	1.3658	1.02897E-6
896.18608	1.36577	2.65165E-6
896.28607	1.36575	2.05297E-6
896.38608	1.36571	-2.00841E-6
896.48609	1.36568	2.15185E-6
896.58608	1.36568	1.87832E-6
896.68608	1.36567	-4.1435E-7
896.78609	1.36564	1.26547E-6
896.88608	1.36562	-1.12276E-6
896.98609	1.36558	-7.5221E-7
897.08608	1.36557	-1.52326E-6
897.18608	1.36553	-1.88954E-7
897.28609	1.36553	-3.10076E-6
897.38608	1.36547	1.34605E-6
897.48609	1.36544	3.37311E-6
897.58608	1.36542	3.09499E-6
897.68608	1.36544	3.00732E-6
897.78609	1.36547	-3.3265E-6
897.88608	1.36537	2.54043E-6
897.98609	1.36541	-1.2678E-6
898.08609	1.36535	2.00735E-7
898.18608	1.3653	2.35787E-6
898.28609	1.3653	5.95835E-7
898.38608	1.36527	1.54664E-6
898.48609	1.36523	3.21874E-6
898.58609	1.36526	3.19158E-7
898.68608	1.36523	-3.23998E-6
898.78609	1.36519	5.33644E-7
898.88608	1.36516	1.78855E-6
898.98609	1.36514	-1.56926E-6
899.08609	1.36511	1.23021E-6
899.18608	1.36511	5.89265E-8
899.28609	1.36508	4.41806E-7
899.38608	1.36508	6.9734E-7
899.48609	1.36506	2.52855E-6
899.58609	1.36503	-2.76615E-6
899.68608	1.36497	1.51118E-6
899.78609	1.36496	-1.14236E-6
899.8861	1.36492	2.5748E-6
899.98609	1.36489	3.27318E-6
900.08609	1.3649	3.40598E-6
900.18608	1.36488	2.68255E-6
900.28609	1.36486	-2.72686E-6
900.3861	1.36481	2.93917E-6
900.48609	1.36482	-1.9924E-6
900.58609	1.3648	-3.02913E-6
900.68608	1.36474	2.93881E-7
900.78609	1.36469	1.7704E-6
900.8861	1.36466	1.86447E-6
900.98609	1.36465	2.88499E-6
901.08609	1.36463	1.97166E-6
901.1861	1.36463	8.60673E-7
901.28609	1.36461	6.78685E-7
901.3861	1.36461	-2.19018E-6
901.48609	1.36455	1.19972E-6
901.58609	1.3645	3.39759E-6
901.6861	1.36452	1.20036E-6
901.78609	1.3645	2.15501E-6
901.8861	1.36451	-1.55047E-8
901.98609	1.36449	-8.63093E-7
902.08609	1.36446	-2.32093E-7
902.1861	1.36445	-2.45232E-7
902.28609	1.36443	-3.38834E-6
902.3861	1.36441	-3.10839E-6
902.48609	1.36437	2.75972E-6
902.58609	1.36435	3.36126E-6
902.6861	1.36435	2.71655E-6
902.78609	1.36435	-3.40313E-6
902.8861	1.3643	2.41138E-6
902.9861	1.3643	-2.73657E-6
903.08609	1.36426	-1.02053E-6
903.1861	1.36424	-1.60938E-6
903.28609	1.36421	1.44335E-6
903.3861	1.36419	3.45675E-6
903.4861	1.36421	-1.27546E-7
903.58609	1.36418	6.99216E-7
903.6861	1.36413	-3.39744E-6
903.78609	1.36409	1.12071E-6
903.8861	1.36407	7.64669E-8
903.9861	1.36403	3.16192E-6
904.08609	1.36403	3.44736E-6
904.1861	1.36402	1.96238E-6
904.2861	1.364	2.77323E-6
904.3861	1.364	-2.58769E-6
904.4861	1.36398	-2.80931E-6
904.58609	1.36395	-3.45685E-6
904.6861	1.36393	-2.47152E-6
904.7861	1.3639	-2.86205E-6
904.8861	1.36383	7.36273E-7
904.9861	1.36381	2.21213E-6
905.08609	1.36379	9.22444E-7
905.1861	1.36376	2.95395E-6
905.2861	1.3638	-2.70892E-6
905.3861	1.36373	1.65151E-6
905.4861	1.36376	-2.22155E-6
905.58609	1.36366	2.47575E-6
905.6861	1.36366	2.34785E-6
905.7861	1.36363	3.34934E-6
905.8861	1.36362	1.88326E-6
905.9861	1.36361	2.96067E-6
906.08611	1.36364	-1.90121E-6
906.1861	1.3636	-3.03294E-7
906.2861	1.36357	9.13232E-7
906.3861	1.36353	-3.45685E-6
906.4861	1.36349	-3.1996E-6
906.58611	1.36347	3.03309E-7
906.6861	1.36346	1.63638E-7
906.7861	1.36343	3.2044E-6
906.8861	1.36345	9.48289E-7
906.9861	1.36342	2.1591E-6
907.08611	1.3634	-1.20324E-6
907.1861	1.36336	7.06297E-7
907.2861	1.36335	-2.74051E-6
907.38611	1.36332	-3.00334E-6
907.4861	1.3633	-1.82366E-6
907.58611	1.36327	-9.67606E-8
907.6861	1.36324	2.90668E-6
907.7861	1.36325	-2.09161E-6
907.88611	1.36319	2.91488E-7
907.9861	1.36318	-4.34505E-7
908.08611	1.36314	1.87836E-6
908.1861	1.36316	-1.61612E-6
908.2861	1.36311	9.65512E-7
908.38611	1.36306	3.44486E-6
908.4861	1.36305	3.41046E-6
908.58611	1.36306	1.10655E-6
908.6861	1.36307	-1.939E-6
908.7861	1.36305	-2.07789E-6
908.88611	1.36298	6.1348E-7
908.9861	1.36295	-2.39627E-7
909.08611	1.36291	2.62173E-6
909.18611	1.36291	1.33508E-6
909.2861	1.36289	1.94392E-6
909.38611	1.36296	-1.77597E-6
909.4861	1.36293	-3.33183E-6
909.58611	1.3629	-3.36319E-6
909.68611	1.36289	-2.32448E-6
909.7861	1.36283	6.00943E-7
909.88611	1.36281	1.19299E-6
909.9861	1.36279	2.57571E-6
910.08611	1.36277	3.13763E-6
910.18611	1.36276	1.40803E-6
910.2861	1.36276	-1.44131E-6
910.38611	1.36273	1.71178E-6
910.48612	1.36271	-1.58471E-6
910.58611	1.36269	-1.52121E-6
910.68611	1.36266	-1.02067E-6
910.7861	1.36261	2.67236E-6
910.88611	1.36261	4.77093E-7
910.98612	1.36259	3.45675E-6
911.08611	1.36261	1.03195E-6
911.18611	1.36258	1.20601E-6
911.2861	1.36255	2.88423E-6
911.38611	1.36255	3.16061E-6
911.48612	1.36254	-2.68409E-6
911.58611	1.3625	1.81986E-6
911.68611	1.36249	1.22707E-7
911.7861	1.36245	1.83151E-6
911.88611	1.36244	-1.76282E-6
911.98612	1.36242	-2.98048E-6
912.08611	1.36238	-2.38524E-6
912.18611	1.36237	-1.93697E-6
912.28612	1.36235	-3.44308E-6
912.38611	1.3623	-1.70877E-6
912.48612	1.36222	2.16643E-6
912.58611	1.36221	1.27071E-6
912.68611	1.36218	2.39027E-6
912.78612	1.36216	2.04996E-6
912.88611	1.36215	2.97734E-6
912.98612	1.36213	2.08266E-6
913.08611	1.36218	-2.60419E-6
913.18611	1.36214	-7.7867E-7
913.28612	1.36205	3.04567E-6
913.38611	1.3621	-2.30428E-7
913.48612	1.36209	-9.43045E-7
913.58611	1.36206	-2.97238E-7
913.68611	1.36204	-3.43968E-6
913.78612	1.36201	-2.59939E-6
913.88611	1.36197	-3.25186E-6
913.98612	1.36194	-1.45648E-6
914.08612	1.36189	3.56726E-7
914.18611	1.36188	2.81038E-6
914.28612	1.36186	3.32151E-6
914.38611	1.36189	1.45287E-6
914.48612	1.36187	-1.23835E-6
914.58612	1.36184	-1.52272E-6
914.68611	1.36181	-2.96957E-6
914.78612	1.36179	2.25641E-6
914.88611	1.36177	-2.82509E-6
914.98612	1.36173	2.69431E-6
915.08612	1.36171	1.59807E-6
915.18611	1.3617	1.44365E-6
915.28612	1.36169	-1.75051E-6
915.38613	1.36167	-9.02864E-7
915.48612	1.36166	-9.88107E-7
915.58612	1.36163	-3.19339E-6
915.68611	1.36157	2.43348E-6
915.78612	1.36156	2.05153E-6
915.88613	1.36155	3.06143E-6
915.98612	1.36154	3.36012E-6
916.08612	1.36154	8.93858E-7
916.18611	1.36151	8.73066E-7
916.28612	1.36152	-2.51078E-6
916.38613	1.36145	1.65929E-6
916.48612	1.36143	1.99531E-7
916.58612	1.36141	1.55883E-7
916.68611	1.36136	1.95598E-6
916.78612	1.36133	3.29296E-6
916.88613	1.36134	2.42166E-6
916.98612	1.36137	-2.30812E-6
917.08612	1.36129	2.79906E-6
917.18613	1.36131	-1.27959E-6
917.28612	1.36129	-7.37028E-7
917.38613	1.36127	-3.286E-6
917.48612	1.36124	-1.7478E-6
917.58612	1.3612	-9.58504E-8
917.68613	1.36119	2.30482E-6
917.78612	1.36115	3.23148E-6
